	params	preprocess_model	train_accuracy	test_accuracy	train_logloss	test_logloss	train_macro_f1	test_macro_f1	train_macro_precision	test_macro_precision	train_macro_recall	test_macro_recall	train_micro_f1	test_micro_f1	train_micro_precision	test_micro_precision	train_micro_recall	test_micro_recall
RF	('max_depth', 28.0)	lsi_10	0.9900349328920756	0.7337837837837837			0.9697404887391519	0.3948668950936586	0.994840601495772	0.48674433788666976	0.9459415584415585	0.336166742013261	0.9900349328920756	0.7337837837837838	0.9900349328920756	0.7337837837837837	0.9900349328920756	0.7337837837837837
RF	('max_depth', 28.5)	lsi_10	0.9900349328920756	0.7337837837837837			0.9697404887391519	0.3948668950936586	0.994840601495772	0.48674433788666976	0.9459415584415585	0.336166742013261	0.9900349328920756	0.7337837837837838	0.9900349328920756	0.7337837837837837	0.9900349328920756	0.7337837837837837
RF	('max_depth', 29.0)	lsi_10	0.9900349328920756	0.7337837837837837			0.9697404887391519	0.3948668950936586	0.994840601495772	0.48674433788666976	0.9459415584415585	0.336166742013261	0.9900349328920756	0.7337837837837838	0.9900349328920756	0.7337837837837837	0.9900349328920756	0.7337837837837837
RF	('max_depth', 29.5)	lsi_10	0.9900349328920756	0.7337837837837837			0.9697404887391519	0.3948668950936586	0.994840601495772	0.48674433788666976	0.9459415584415585	0.336166742013261	0.9900349328920756	0.7337837837837838	0.9900349328920756	0.7337837837837837	0.9900349328920756	0.7337837837837837
RF	('max_depth', 30.0)	lsi_10	0.9900349328920756	0.7337837837837837			0.9697404887391519	0.3948668950936586	0.994840601495772	0.48674433788666976	0.9459415584415585	0.336166742013261	0.9900349328920756	0.7337837837837838	0.9900349328920756	0.7337837837837837	0.9900349328920756	0.7337837837837837
LG	('C', 1e-05)	lsi_10	0.72282895140038	0.7228728728728728	133.739550330893	136.06558522160753	0.20977955359603198	0.20978525632051964	0.180707237850095	0.1807182182182182	0.25	0.25	0.72282895140038	0.7228728728728729	0.72282895140038	0.7228728728728728	0.72282895140038	0.7228728728728728
LG	('C', 0.0001)	lsi_10	0.72282895140038	0.7228728728728728	134.1061066790378	136.4296524797585	0.20977955359603198	0.20978525632051964	0.180707237850095	0.1807182182182182	0.25	0.25	0.72282895140038	0.7228728728728729	0.72282895140038	0.7228728728728728	0.72282895140038	0.7228728728728728
LG	('C', 0.001)	lsi_10	0.72282895140038	0.7228728728728728	137.49691622791246	139.79111984050502	0.20977955359603198	0.20978525632051964	0.180707237850095	0.1807182182182182	0.25	0.25	0.72282895140038	0.7228728728728729	0.72282895140038	0.7228728728728728	0.72282895140038	0.7228728728728728
LG	('C', 0.01)	lsi_10	0.7260004902862045	0.7210710710710709	157.74403724120197	159.93520197693636	0.28348485090313363	0.20969938136553473	0.3381982150658428	0.1809207142922739	0.25416666666666665	0.24937499999999999	0.7260004902862045	0.721071071071071	0.7260004902862045	0.7210710710710709	0.7260004902862045	0.7210710710710709
LG	('C', 0.1)	lsi_10	0.7346111417539989	0.7301301301301301	202.3309520843756	204.4407427652909	0.31572657693405703	0.29656693737821765	0.38798336825288515	0.34167293847907754	0.2732528668250651	0.26479166666666665	0.7346111417539989	0.7301301301301301	0.7346111417539989	0.7301301301301301	0.7346111417539989	0.7301301301301301
LG	('C', 1)	lsi_10	0.750907029478458	0.7355855855855855	249.47532176686332	251.53806952350564	0.41267336111568564	0.31931457397162555	0.6097764765418432	0.371340382218251	0.31206787186313045	0.2837123267028331	0.750907029478458	0.7355855855855855	0.750907029478458	0.7355855855855855	0.750907029478458	0.7355855855855855
LG	('C', 10)	lsi_10	0.7545290188147332	0.7373873873873873	289.77989189215543	292.03218253561397	0.41826876108334454	0.3330629210109435	0.5871464266143362	0.39111886780578364	0.3253000395996085	0.2943591772151899	0.7545290188147332	0.7373873873873873	0.7545290188147332	0.7373873873873873	0.7545290188147332	0.7373873873873873
LG	('C', 100)	lsi_10	0.7572470429613286	0.7391891891891892	314.7813683047014	318.41830117937457	0.4285118213207671	0.36086595543704825	0.5990419612192912	0.44691996876985274	0.3338317856313546	0.30801989150090414	0.7572470429613286	0.7391891891891893	0.7572470429613286	0.7391891891891892	0.7572470429613286	0.7391891891891892
LG	('C', 1000)	lsi_10	0.7567935282220997	0.7391891891891892	321.0838232203625	325.6545547327364	0.42803941701364534	0.3618635205845385	0.5976798307821237	0.4496977465476305	0.3336750458194424	0.30801989150090414	0.7567935282220997	0.7391891891891893	0.7567935282220997	0.7391891891891892	0.7567935282220997	0.7391891891891892
LG	('C', 10000)	lsi_10	0.7567935282220997	0.7391891891891892	321.88131421342734	326.59737137523126	0.42803941701364534	0.3618635205845385	0.5976798307821237	0.4496977465476305	0.3336750458194424	0.30801989150090414	0.7567935282220997	0.7391891891891893	0.7567935282220997	0.7391891891891892	0.7567935282220997	0.7391891891891892
LG	('C', 100000)	lsi_10	0.7567935282220997	0.7391891891891892	321.96361688044044	326.69512453214355	0.42803941701364534	0.3618635205845385	0.5976798307821237	0.4496977465476305	0.3336750458194424	0.30801989150090414	0.7567935282220997	0.7391891891891893	0.7567935282220997	0.7391891891891892	0.7567935282220997	0.7391891891891892
DM	('strategy', 'most_frequent')	lsi_50	0.72282895140038	0.7228728728728728			0.20977955359603198	0.20978525632051964	0.180707237850095	0.1807182182182182	0.25	0.25	0.72282895140038	0.7228728728728729	0.72282895140038	0.7228728728728728	0.72282895140038	0.7228728728728728
RF	('max_depth', 2.0)	lsi_50	0.7250934608077465	0.7228728728728728	246.5063605208617	248.6794414018987	0.29754206877261624	0.20978525632051964	0.38111775597524733	0.1807182182182182	0.25297619047619047	0.25	0.7250934608077465	0.7228728728728729	0.7250934608077465	0.7228728728728728	0.7250934608077465	0.7228728728728728
RF	('max_depth', 2.5)	lsi_50	0.7250934608077465	0.7228728728728728	246.5063605208617	248.6794414018987	0.29754206877261624	0.20978525632051964	0.38111775597524733	0.1807182182182182	0.25297619047619047	0.25	0.7250934608077465	0.7228728728728729	0.7250934608077465	0.7228728728728728	0.7250934608077465	0.7228728728728728
RF	('max_depth', 3.0)	lsi_50	0.759051909051909	0.7264764764764764	251.41113082342594	251.21825961482756	0.4301658197644282	0.2600045117799896	0.6731753937055929	0.2813734188734189	0.31613756613756616	0.2595238095238095	0.759051909051909	0.7264764764764765	0.759051909051909	0.7264764764764764	0.759051909051909	0.7264764764764764
RF	('max_depth', 3.5)	lsi_50	0.759051909051909	0.7264764764764764	251.41113082342594	251.21825961482756	0.4301658197644282	0.2600045117799896	0.6731753937055929	0.2813734188734189	0.31613756613756616	0.2595238095238095	0.759051909051909	0.7264764764764765	0.759051909051909	0.7264764764764764	0.759051909051909	0.7264764764764764
RF	('max_depth', 4.0)	lsi_50	0.798464791321934	0.731881881881882	257.7388840788759	253.59505057256212	0.5491720053592808	0.33151526263810255	0.8888419646132345	0.4323622308714052	0.3982924482924483	0.28095238095238095	0.798464791321934	0.731881881881882	0.798464791321934	0.731881881881882	0.798464791321934	0.731881881881882
RF	('max_depth', 4.5)	lsi_50	0.798464791321934	0.731881881881882	257.7388840788759	253.59505057256212	0.5491720053592808	0.33151526263810255	0.8888419646132345	0.4323622308714052	0.3982924482924483	0.28095238095238095	0.798464791321934	0.731881881881882	0.798464791321934	0.731881881881882	0.798464791321934	0.731881881881882
RF	('max_depth', 5.0)	lsi_50	0.8283538640681499	0.7300800800800801	265.2765321398107	256.3015112412036	0.627670029179324	0.35875988128295316	0.8970214767559532	0.5076616957177802	0.48444564694564696	0.28383137432188066	0.8283538640681499	0.7300800800800801	0.8283538640681499	0.7300800800800801	0.8283538640681499	0.7300800800800801
RF	('max_depth', 5.5)	lsi_50	0.8283538640681499	0.7300800800800801	265.2765321398107	256.3015112412036	0.627670029179324	0.35875988128295316	0.8970214767559532	0.5076616957177802	0.48444564694564696	0.28383137432188066	0.8283538640681499	0.7300800800800801	0.8283538640681499	0.7300800800800801	0.8283538640681499	0.7300800800800801
RF	('max_depth', 6.0)	lsi_50	0.8596096096096095	0.7336836836836838	273.28347155209354	258.2905722127549	0.7143339629487804	0.3701153467798291	0.9555922700431889	0.5004469843916151	0.5706108706108706	0.2968670886075949	0.8596096096096095	0.7336836836836838	0.8596096096096095	0.7336836836836838	0.8596096096096095	0.7336836836836838
RF	('max_depth', 6.5)	lsi_50	0.8596096096096095	0.7336836836836838	273.28347155209354	258.2905722127549	0.7143339629487804	0.3701153467798291	0.9555922700431889	0.5004469843916151	0.5706108706108706	0.2968670886075949	0.8596096096096095	0.7336836836836838	0.8596096096096095	0.7336836836836838	0.8596096096096095	0.7336836836836838
RF	('max_depth', 7.0)	lsi_50	0.8849757921186494	0.7355355355355355	281.7641368974142	259.9720684848548	0.7605653441911224	0.3990907792362502	0.962587610613431	0.5753209512717471	0.6289261664261664	0.30870441531042797	0.8849757921186493	0.7355355355355355	0.8849757921186494	0.7355355355355355	0.8849757921186494	0.7355355355355355
RF	('max_depth', 7.5)	lsi_50	0.8849757921186494	0.7355355355355355	281.7641368974142	259.9720684848548	0.7605653441911224	0.3990907792362502	0.962587610613431	0.5753209512717471	0.6289261664261664	0.30870441531042797	0.8849757921186493	0.7355355355355355	0.8849757921186494	0.7355355355355355	0.8849757921186494	0.7355355355355355
RF	('max_depth', 8.0)	lsi_50	0.9121376478519336	0.7336836836836838	290.1406356525599	261.51330226940223	0.8215928730068673	0.3976424831224995	0.9702440361540721	0.5578562787060201	0.7131914381914382	0.3115913200723327	0.9121376478519336	0.7336836836836838	0.9121376478519336	0.7336836836836838	0.9121376478519336	0.7336836836836838
RF	('max_depth', 8.5)	lsi_50	0.9121376478519336	0.7336836836836838	290.1406356525599	261.51330226940223	0.8215928730068673	0.3976424831224995	0.9702440361540721	0.5578562787060201	0.7131914381914382	0.3115913200723327	0.9121376478519336	0.7336836836836838	0.9121376478519336	0.7336836836836838	0.9121376478519336	0.7336836836836838
RF	('max_depth', 9.0)	lsi_50	0.9365876080161796	0.7391391391391391	298.4263510873032	263.3906848092589	0.8623263608011088	0.4096766198133476	0.977563749725045	0.5756527485327718	0.7718674843674844	0.32049012959614226	0.9365876080161794	0.7391391391391391	0.9365876080161796	0.7391391391391391	0.9365876080161796	0.7391391391391391
RF	('max_depth', 9.5)	lsi_50	0.9365876080161796	0.7391391391391391	298.4263510873032	263.3906848092589	0.8623263608011088	0.4096766198133476	0.977563749725045	0.5756527485327718	0.7718674843674844	0.32049012959614226	0.9365876080161794	0.7391391391391391	0.9365876080161796	0.7391391391391391	0.9365876080161796	0.7391391391391391
RF	('max_depth', 10.0)	lsi_50	0.9556260341974628	0.740940940940941	305.21723609979193	264.1020339041517	0.9016640186196627	0.41882977765635526	0.9834828469490834	0.5710144701444935	0.8327080327080327	0.3323948915009041	0.9556260341974628	0.7409409409409408	0.9556260341974628	0.740940940940941	0.9556260341974628	0.740940940940941
